0	-17.0916786423819
0.0211944262814081	-17.0751964353257
0.0423888474761543	-17.0264812561439
0.0635832737575624	-16.9477206279502
0.0847777000389705	-16.8426201969397
0.105972121233717	-16.7164274062928
0.127166547515125	-16.5759559864197
0.148360973796533	-16.4296414661832
0.169555394991279	-16.2873188558955
0.190749821272687	-16.1598958386038
0.211944247554095	-16.0584498963877
0.233138668748842	-15.9928775372861
0.25433309503025	-15.9701767127752
0.276813177052256	-15.9925801168652
0.299293259074263	-16.0556147423483
0.321773341096269	-16.1478888156662
0.344253423118276	-16.2537794652514
0.366733505140282	-16.356697543311
0.389213587162289	-16.4417869950624
0.411693669184295	-16.4975964540177
0.434173751206302	-16.5170025242231
0.45536817748771	-16.5422383612142
0.476562598682456	-16.6030860078112
0.497757024963864	-16.6754922337468
0.518951451245272	-16.7433419135275
0.540145872440019	-16.7980161135662
0.561340298721427	-16.8362764071212
0.582534725002835	-16.8589369587846
0.603729146197581	-16.8696430054805
0.624923572478989	-16.8732134111
0.646117998760397	-16.8737663464113
0.667312419955143	-16.8736400855922
0.688506846236551	-16.8735704244506
0.710756359889596	-16.8735078382687
0.733005867312778	-16.8717303907032
0.755255380965823	-16.8639223563424
0.777504888389004	-16.8442482540102
0.799754402042049	-16.8068813101732
0.822003909465231	-16.7474472949452
0.844253423118276	-16.6640999159609
0.86650293677132	-16.5583031456485
0.888752444194502	-16.4352238814934
0.911001957847547	-16.3038165734402
0.933251465270729	-16.1766441729898
0.955500978923773	-16.0688718562406
0.977750486346955	-15.9960071184942
1	-15.9701767127752
0	-16.1625663637734
0.0211944262814081	-16.1595137907805
0.0423888474761543	-16.1505503610793
0.0635832737575624	-16.1361511854246
0.0847777000389705	-16.1171364149128
0.105972121233717	-16.0946168182156
0.127166547515125	-16.0699965027177
0.148360973796533	-16.0448940015054
0.169555394991279	-16.0307666675711
0.190749821272687	-16.0127004858857
0.211944247554095	-15.9922358928649
0.233138668748842	-15.9762200889207
0.25433309503025	-15.9701758964337
0.276813177052256	-15.9770780638402
0.299293259074263	-15.9965339308773
0.321773341096269	-16.0250936383541
0.344253423118276	-16.0579717923809
0.366733505140282	-16.0900205434408
0.389213587162289	-16.1165747719589
0.411693669184295	-16.1340172687362
0.434173751206302	-16.1400821418746
0.45536817748771	-16.1412130469698
0.476562598682456	-16.1444729707045
0.497757024963864	-16.1495786425771
0.518951451245272	-16.1560840680132
0.540145872440019	-16.1634139983672
0.561340298721427	-16.1710149541001
0.582534725002835	-16.1783261085995
0.603729146197581	-16.1848663646064
0.624923572478989	-16.1902855116161
0.646117998760397	-16.1943043608345
0.667312419955143	-16.1967784198158
0.688506846236551	-16.1976119044902
0.710756359889596	-16.1965435855768
0.733005867312778	-16.19313944151
0.755255380965823	-16.1868813675492
0.777504888389004	-16.1770556091073
0.799754402042049	-16.1630224265597
